 format: day,hour,forecast,value  location:53_114 Start : 20210201 
 2,2300,+10,196.000000 
 2,2300,+13,181.000000 
 2,2300,+16,202.000000 
 2,2300,+19,338.000000 
 2,2300,+22,338.000000 
 2,2300,+25,347.000000 
 2,2300,+28,334.000000 
 2,2300,+31,320.000000 
 2,2300,+34,219.000000 
 2,2300,+37,183.000000 
 2,2300,+40,171.000000 
 2,2300,+43,159.000000 
 2,2300,+46,163.000000 
 2,2300,+49,187.000000 
 2,2300,+52,214.000000 
 2,2300,+55,209.000000 
 2,2300,+58,186.000000 
 2,2300,+61,188.000000 
 2,2300,+64,199.000000 
 3,0200,+4,222.000000 
 3,0200,+7,196.000000 
 3,0200,+10,181.000000 
 3,0200,+13,202.000000 
 3,0200,+16,338.000000 
 3,0200,+19,338.000000 
 3,0200,+22,347.000000 
 3,0200,+25,334.000000 
 3,0200,+28,320.000000 
 3,0200,+31,219.000000 
 3,0200,+34,183.000000 
 3,0200,+37,171.000000 
 3,0200,+40,159.000000 
 3,0200,+43,163.000000 
 3,0200,+46,187.000000 
 3,0200,+49,214.000000 
 3,0200,+52,209.000000 
 3,0200,+55,186.000000 
 3,0200,+58,188.000000 
 3,0200,+61,199.000000 
 3,0500,+4,196.000000 
 3,0500,+7,181.000000 
 3,0500,+10,202.000000 
 3,0500,+13,338.000000 
 3,0500,+16,338.000000 
 3,0500,+19,347.000000 
 3,0500,+22,334.000000 
 3,0500,+25,320.000000 
 3,0500,+28,219.000000 
 3,0500,+31,183.000000 
 3,0500,+34,171.000000 
 3,0500,+37,159.000000 
 3,0500,+40,163.000000 
 3,0500,+43,187.000000 
 3,0500,+46,214.000000 
 3,0500,+49,209.000000 
 3,0500,+52,186.000000 
 3,0500,+55,188.000000 
 3,0500,+58,199.000000 
 3,0800,+4,179.000000 
 3,0800,+7,193.000000 
 3,0800,+10,337.000000 
 3,0800,+13,337.000000 
 3,0800,+16,341.000000 
 3,0800,+19,332.000000 
 3,0800,+22,327.000000 
 3,0800,+25,238.000000 
 3,0800,+28,196.000000 
 3,0800,+31,183.000000 
 3,0800,+34,150.000000 
 3,0800,+37,163.000000 
 3,0800,+40,180.000000 
 3,0800,+43,216.000000 
 3,0800,+46,215.000000 
 3,0800,+49,185.000000 
 3,0800,+52,183.000000 
 3,0800,+55,189.000000 
 3,1100,+4,193.000000 
 3,1100,+7,337.000000 
 3,1100,+10,337.000000 
 3,1100,+13,341.000000 
 3,1100,+16,332.000000 
 3,1100,+19,327.000000 
 3,1100,+22,238.000000 
 3,1100,+25,196.000000 
 3,1100,+28,183.000000 
 3,1100,+31,150.000000 
 3,1100,+34,163.000000 
 3,1100,+37,180.000000 
 3,1100,+40,216.000000 
 3,1100,+43,215.000000 
 3,1100,+46,185.000000 
 3,1100,+49,183.000000 
 3,1100,+52,189.000000 
 3,1400,+4,337.000000 
 3,1400,+7,337.000000 
 3,1400,+10,341.000000 
 3,1400,+13,332.000000 
 3,1400,+16,327.000000 
 3,1400,+19,238.000000 
 3,1400,+22,196.000000 
 3,1400,+25,183.000000 
 3,1400,+28,150.000000 
 3,1400,+31,163.000000 
 3,1400,+34,180.000000 
 3,1400,+37,216.000000 
 3,1400,+40,215.000000 
 3,1400,+43,185.000000 
 3,1400,+46,183.000000 
