 format: day,hour,forecast,value  location:53_114 Start : 20210601 
 3,2000,+40,19.000000 
 3,2000,+43,18.000000 
 3,2000,+46,17.000000 
 3,2000,+49,17.000000 
 3,2000,+52,22.000000 
 3,2000,+55,26.000000 
 3,2000,+58,27.000000 
 3,2000,+61,24.000000 
 3,2000,+64,20.000000 
 3,2000,+67,18.000000 
 3,2300,+4,23.000000 
 3,2300,+7,25.000000 
 3,2300,+10,22.000000 
 3,2300,+13,18.000000 
 3,2300,+16,17.000000 
 3,2300,+19,16.000000 
 3,2300,+22,16.000000 
 3,2300,+25,21.000000 
 3,2300,+28,24.000000 
 3,2300,+31,25.000000 
 3,2300,+34,23.000000 
 3,2300,+37,19.000000 
 3,2300,+40,18.000000 
 3,2300,+43,17.000000 
 3,2300,+46,17.000000 
 3,2300,+49,22.000000 
 3,2300,+52,26.000000 
 3,2300,+55,27.000000 
 3,2300,+58,24.000000 
 3,2300,+61,20.000000 
 3,2300,+64,18.000000 
 4,0200,+4,25.000000 
 4,0200,+7,22.000000 
 4,0200,+10,18.000000 
 4,0200,+13,17.000000 
 4,0200,+16,16.000000 
 4,0200,+19,16.000000 
 4,0200,+22,21.000000 
 4,0200,+25,24.000000 
 4,0200,+28,25.000000 
 4,0200,+31,23.000000 
 4,0200,+34,19.000000 
 4,0200,+37,18.000000 
 4,0200,+40,17.000000 
 4,0200,+43,17.000000 
 4,0200,+46,22.000000 
 4,0200,+49,26.000000 
 4,0200,+52,27.000000 
 4,0200,+55,24.000000 
 4,0200,+58,20.000000 
 4,0200,+61,18.000000 
 4,0500,+4,22.000000 
 4,0500,+7,18.000000 
 4,0500,+10,17.000000 
 4,0500,+13,16.000000 
 4,0500,+16,16.000000 
 4,0500,+19,21.000000 
 4,0500,+22,24.000000 
 4,0500,+25,25.000000 
 4,0500,+28,23.000000 
 4,0500,+31,19.000000 
 4,0500,+34,18.000000 
 4,0500,+37,17.000000 
 4,0500,+40,17.000000 
 4,0500,+43,22.000000 
 4,0500,+46,26.000000 
 4,0500,+49,27.000000 
 4,0500,+52,24.000000 
 4,0500,+55,20.000000 
 4,0500,+58,18.000000 
 4,0800,+4,18.000000 
 4,0800,+7,17.000000 
 4,0800,+10,17.000000 
 4,0800,+13,17.000000 
 4,0800,+16,21.000000 
 4,0800,+19,25.000000 
 4,0800,+22,26.000000 
 4,0800,+25,23.000000 
 4,0800,+28,19.000000 
 4,0800,+31,18.000000 
 4,0800,+34,17.000000 
 4,0800,+37,18.000000 
 4,0800,+40,22.000000 
 4,0800,+43,26.000000 
 4,0800,+46,27.000000 
 4,0800,+49,24.000000 
 4,0800,+52,20.000000 
 4,0800,+55,19.000000 
 4,1100,+4,17.000000 
 4,1100,+7,17.000000 
 4,1100,+10,17.000000 
 4,1100,+13,21.000000 
 4,1100,+16,25.000000 
 4,1100,+19,26.000000 
 4,1100,+22,23.000000 
 4,1100,+25,19.000000 
 4,1100,+28,18.000000 
 4,1100,+31,17.000000 
 4,1100,+34,18.000000 
 4,1100,+37,22.000000 
 4,1100,+40,26.000000 
 4,1100,+43,27.000000 
 4,1100,+46,24.000000 
 4,1100,+49,20.000000 
 4,1100,+52,19.000000 
 4,1400,+4,17.000000 
 4,1400,+7,17.000000 
 4,1400,+10,21.000000 
 4,1400,+13,25.000000 
 4,1400,+16,26.000000 
 4,1400,+19,23.000000 
 4,1400,+22,19.000000 
 4,1400,+25,18.000000 
 4,1400,+28,17.000000 
 4,1400,+31,18.000000 
 4,1400,+34,22.000000 
 4,1400,+37,26.000000 
 4,1400,+40,27.000000 
 4,1400,+43,24.000000 
 4,1400,+46,20.000000 
 4,1400,+49,19.000000 
 4,1700,+4,17.000000 
 4,1700,+7,21.000000 
 4,1700,+10,25.000000 
 4,1700,+13,26.000000 
 4,1700,+16,23.000000 
 4,1700,+19,19.000000 
 4,1700,+22,18.000000 
 4,1700,+25,17.000000 
 4,1700,+28,18.000000 
 4,1700,+31,22.000000 
 4,1700,+34,26.000000 
 4,1700,+37,27.000000 
 4,1700,+40,24.000000 
 4,1700,+43,20.000000 
 4,1700,+46,19.000000 
 4,2000,+4,21.000000 
 4,2000,+7,25.000000 
 4,2000,+10,26.000000 
 4,2000,+13,23.000000 
 4,2000,+16,19.000000 
 4,2000,+19,18.000000 
 4,2000,+22,17.000000 
 4,2000,+25,18.000000 
 4,2000,+28,22.000000 
 4,2000,+31,26.000000 
 4,2000,+34,26.000000 
 4,2000,+37,24.000000 
 4,2000,+40,20.000000 
 4,2000,+43,19.000000 
 4,2000,+46,18.000000 
 4,2000,+49,17.000000 
 4,2000,+52,22.000000 
 4,2000,+55,26.000000 
 4,2000,+58,27.000000 
 4,2000,+61,24.000000 
 4,2000,+64,21.000000 
 4,2000,+67,19.000000 
 4,2300,+4,25.000000 
 4,2300,+7,26.000000 
 4,2300,+10,23.000000 
 4,2300,+13,19.000000 
 4,2300,+16,18.000000 
 4,2300,+19,17.000000 
 4,2300,+22,18.000000 
