 format: day,hour,forecast,value  location:102_83 Start : 20210401 
 2,2000,+34,11.000000 
 2,2000,+37,10.000000 
 2,2000,+40,9.000000 
 2,2000,+43,9.000000 
 2,2000,+46,8.000000 
 2,2000,+49,8.000000 
 2,2000,+52,12.000000 
 2,2000,+55,14.000000 
 2,2000,+58,14.000000 
 2,2000,+61,12.000000 
 2,2000,+64,10.000000 
 2,2000,+67,9.000000 
 2,2300,+4,20.000000 
 2,2300,+7,19.000000 
 2,2300,+10,18.000000 
 2,2300,+13,18.000000 
 2,2300,+16,19.000000 
 2,2300,+19,16.000000 
 2,2300,+22,13.000000 
 2,2300,+25,12.000000 
 2,2300,+28,12.000000 
 2,2300,+31,11.000000 
 2,2300,+34,10.000000 
 2,2300,+37,9.000000 
 2,2300,+40,9.000000 
 2,2300,+43,8.000000 
 2,2300,+46,8.000000 
 2,2300,+49,12.000000 
 2,2300,+52,14.000000 
 2,2300,+55,14.000000 
 2,2300,+58,12.000000 
 2,2300,+61,10.000000 
 2,2300,+64,9.000000 
 3,0200,+4,19.000000 
 3,0200,+7,18.000000 
 3,0200,+10,18.000000 
 3,0200,+13,19.000000 
 3,0200,+16,16.000000 
 3,0200,+19,13.000000 
 3,0200,+22,12.000000 
 3,0200,+25,12.000000 
 3,0200,+28,11.000000 
 3,0200,+31,10.000000 
 3,0200,+34,9.000000 
 3,0200,+37,9.000000 
 3,0200,+40,8.000000 
 3,0200,+43,8.000000 
 3,0200,+46,12.000000 
 3,0200,+49,14.000000 
 3,0200,+52,14.000000 
 3,0200,+55,12.000000 
 3,0200,+58,10.000000 
 3,0200,+61,9.000000 
 3,0500,+4,18.000000 
 3,0500,+7,18.000000 
 3,0500,+10,19.000000 
 3,0500,+13,16.000000 
 3,0500,+16,13.000000 
 3,0500,+19,12.000000 
 3,0500,+22,12.000000 
 3,0500,+25,11.000000 
 3,0500,+28,10.000000 
 3,0500,+31,9.000000 
 3,0500,+34,9.000000 
 3,0500,+37,8.000000 
 3,0500,+40,8.000000 
 3,0500,+43,12.000000 
 3,0500,+46,14.000000 
 3,0500,+49,14.000000 
 3,0500,+52,12.000000 
 3,0500,+55,10.000000 
 3,0500,+58,9.000000 
 3,0800,+4,19.000000 
 3,0800,+7,20.000000 
 3,0800,+10,17.000000 
 3,0800,+13,13.000000 
 3,0800,+16,12.000000 
 3,0800,+19,12.000000 
 3,0800,+22,11.000000 
 3,0800,+25,11.000000 
 3,0800,+28,9.000000 
 3,0800,+31,9.000000 
 3,0800,+34,8.000000 
 3,0800,+37,8.000000 
 3,0800,+40,12.000000 
 3,0800,+43,14.000000 
 3,0800,+46,14.000000 
 3,0800,+49,12.000000 
 3,0800,+52,10.000000 
 3,0800,+55,9.000000 
 3,1100,+4,20.000000 
 3,1100,+7,17.000000 
 3,1100,+10,13.000000 
 3,1100,+13,12.000000 
 3,1100,+16,12.000000 
 3,1100,+19,11.000000 
 3,1100,+22,11.000000 
 3,1100,+25,9.000000 
 3,1100,+28,9.000000 
 3,1100,+31,8.000000 
 3,1100,+34,8.000000 
 3,1100,+37,12.000000 
 3,1100,+40,14.000000 
 3,1100,+43,14.000000 
 3,1100,+46,12.000000 
 3,1100,+49,10.000000 
 3,1100,+52,9.000000 
 3,1400,+4,17.000000 
 3,1400,+7,13.000000 
 3,1400,+10,12.000000 
 3,1400,+13,12.000000 
 3,1400,+16,11.000000 
 3,1400,+19,11.000000 
 3,1400,+22,9.000000 
 3,1400,+25,9.000000 
 3,1400,+28,8.000000 
 3,1400,+31,8.000000 
 3,1400,+34,12.000000 
 3,1400,+37,14.000000 
 3,1400,+40,14.000000 
 3,1400,+43,12.000000 
 3,1400,+46,10.000000 
 3,1400,+49,9.000000 
 3,1700,+4,13.000000 
 3,1700,+7,12.000000 
 3,1700,+10,12.000000 
 3,1700,+13,11.000000 
 3,1700,+16,11.000000 
 3,1700,+19,9.000000 
 3,1700,+22,9.000000 
 3,1700,+25,8.000000 
 3,1700,+28,8.000000 
 3,1700,+31,12.000000 
 3,1700,+34,14.000000 
 3,1700,+37,14.000000 
 3,1700,+40,12.000000 
 3,1700,+43,10.000000 
 3,1700,+46,9.000000 
 3,2000,+4,13.000000 
 3,2000,+7,13.000000 
 3,2000,+10,11.000000 
 3,2000,+13,11.000000 
 3,2000,+16,10.000000 
 3,2000,+19,9.000000 
 3,2000,+22,8.000000 
 3,2000,+25,8.000000 
 3,2000,+28,12.000000 
 3,2000,+31,14.000000 
 3,2000,+34,14.000000 
 3,2000,+37,12.000000 
 3,2000,+40,10.000000 
 3,2000,+43,9.000000 
 3,2000,+46,8.000000 
 3,2000,+49,6.000000 
 3,2000,+52,12.000000 
 3,2000,+55,17.000000 
 3,2000,+58,18.000000 
 3,2000,+61,16.000000 
 3,2000,+64,13.000000 
 3,2000,+67,12.000000 
 3,2300,+4,13.000000 
 3,2300,+7,11.000000 
 3,2300,+10,11.000000 
 3,2300,+13,10.000000 
 3,2300,+16,9.000000 
 3,2300,+19,8.000000 
 3,2300,+22,8.000000 
 3,2300,+25,12.000000 
 3,2300,+28,14.000000 
 3,2300,+31,14.000000 
 3,2300,+34,12.000000 
 3,2300,+37,10.000000 
 3,2300,+40,9.000000 
 3,2300,+43,8.000000 
 3,2300,+46,6.000000 
 3,2300,+49,12.000000 
 3,2300,+52,17.000000 
 3,2300,+55,18.000000 
 3,2300,+58,16.000000 
 3,2300,+61,13.000000 
 3,2300,+64,12.000000 
 4,0200,+4,11.000000 
 4,0200,+7,11.000000 
 4,0200,+10,10.000000 
 4,0200,+13,9.000000 
 4,0200,+16,8.000000 
 4,0200,+19,8.000000 
 4,0200,+22,12.000000 
 4,0200,+25,14.000000 
 4,0200,+28,14.000000 
 4,0200,+31,12.000000 
 4,0200,+34,10.000000 
 4,0200,+37,9.000000 
 4,0200,+40,8.000000 
 4,0200,+43,6.000000 
 4,0200,+46,12.000000 
 4,0200,+49,17.000000 
 4,0200,+52,18.000000 
 4,0200,+55,16.000000 
 4,0200,+58,13.000000 
 4,0200,+61,12.000000 
 4,0500,+4,11.000000 
 4,0500,+7,10.000000 
 4,0500,+10,9.000000 
 4,0500,+13,8.000000 
 4,0500,+16,8.000000 
 4,0500,+19,12.000000 
 4,0500,+22,14.000000 
 4,0500,+25,14.000000 
 4,0500,+28,12.000000 
 4,0500,+31,10.000000 
 4,0500,+34,9.000000 
